"lon","lat","code","name","id","routeid"
24.06335,49.79447,"0426","Кавалерідзе",36332,713010
24.05762,49.79466,"0455","к-тр ім. Довженка",36335,713010
24.05384,49.79647,"0452","дит. поліклініка № 4",36339,713010
24.04892,49.79897,"0450","ТК Шувар",36347,713010
24.04549,49.81052,"0439","Угорська",36408,713010
24.0423323464779,49.8123393195468,"0362","Карбишева",36424,713010
24.04262,49.81377,"0422","Литвиненка",36435,713010
24.03558,49.814,"0421","Кибальчича",36438,713010
24.0286973042908,49.8161935335057,"0711","Енергетична",56127,713010
24.02581,49.81666,"0408","Козельницька",36454,713010
24.02308,49.81463,"0404","Податкова",36441,713010
24.01994,49.81499,"0428","Податкова",36444,713010
24.02044,49.82024,"0075","Дитяча залізниця",36483,713010
24.02297,49.82515,"0076","Парк культури",36534,713010
24.0323290152969,49.829382927858,"0081","Стрийський ринок",37290,713010
24.03548,49.83383,"0292","Руставелі",36589,713010
24.03487,49.83667,"0030","Шухевича",36627,713010
24.0352320671082,49.8424038598667,"0057","Підвальна",36685,713010
24.02792,49.84477,"0040","Театральна",36711,713010
24.02564,49.84654,"0007","Чорновола",36727,713010
24.02442,49.85117,"0615","ПК ім. Хоткевича",36752,713010
24.02305,49.85433,"0616","Хімічна",36770,713010
24.02299,49.85731,"0597","Шевченківська РА",36783,713010
24.02751,49.86062,"0598","Замарстинівська",36798,713010
24.03361,49.86362,"0599","Бетховена",36813,713010
24.04142,49.8649,"0600","БТІ",36819,713010
24.05168,49.86491,"0605","АС-2",36820,713010
24.05239,49.86407,"0591","АС-2",36814,713010
24.05045,49.86192,"0590","ТЦ Фуршет",36803,713010
24.04735,49.85808,"0588","Височана",36789,713010
24.04539,49.85527,"0272","Новознесенська",36775,713010
24.05346,49.85552,"0273","Церква Богородиці",36776,713010
24.0636,49.85697,"0289","Польова",36782,713010
24.05365,49.85558,"0274","Церква Богородиці",36778,713010
24.04547,49.85569,"0583","Новознесенська",36779,713010
24.04745,49.85815,"0585","Височана",36790,713010
24.05103,49.86228,"0587","ТЦ Фуршет",36807,713010
24.05098,49.86513,"0601","АС-2",36822,713010
24.04367,49.86527,"0607","Липинського - Миколайчука",36823,713010
24.04077,49.86493,"0604","БТІ",36821,713010
24.03264,49.86345,"0603","Бетховена",36812,713010
24.0263,49.85974,"0602","Замарстинівська",36794,713010
24.0217178954582,49.8561087233785,"0609","Шевченківська РА",36780,713010
24.02271,49.85426,"0608","Хімічна",36769,713010
24.024682488224,49.8497089629023,"0006","пл. 700-річчя",36742,713010
24.0251564835186,49.8455111512905,"0705","Вагова",36723,713010
24.03225,49.84434,"0021","Театр ляльок",36700,713010
24.03484,49.84284,"0059","Підвальна",36688,713010
24.03495,49.83697,"0029","Шухевича",36631,713010
24.03532,49.83409,"0291","Руставелі",36592,713010
24.0323665662231,49.8297947140832,"0080","Стрийський ринок",36561,713010
24.02062,49.82412,"0567","Військова академія",36524,713010
24.0202,49.82054,"0558","Дитяча залізниця",36488,713010
