"routeid","vehicleid","t1","lon1","lat1","t2","lon2","lat2","bear","tdiff","p_index1","p_index2","bear","p_lon1","p_lat1","p_lon2","p_lat2","dist","speed"
1054553,39175,2017-07-23 00:46:38,24.0353133,49.8141766,2017-07-23 00:47:37,24.02776,49.8164566,295.073459924397,59,160,179,295.484933860682,24.0352393226,49.814105322875,24.02779608205,49.8163942906,0.592259150622113,36.1378464786374
1054553,39175,2017-07-23 00:48:38,24.0267183,49.8197733,2017-07-23 00:49:38,24.0310283,49.8219883,51.4590860588417,60,880,881,85.0369623080838,24.059041754,49.7849540411,24.0591651712,49.7849609608,0.00951558897334,0.5709353384004
1054553,39175,2017-07-23 00:49:38,24.0310283,49.8219883,2017-07-23 00:50:37,24.0334133,49.8253883,24.3481250159864,59,218,236,26.5122356665335,24.0308216138,49.8220026795,24.0334371836,49.8253851502,0.507501331048878,30.966182911457
1054553,39175,2017-07-23 00:50:37,24.0334133,49.8253883,2017-07-23 00:51:37,24.0338933,49.8285666,5.56431758885045,60,237,255,3.39654705075128,24.0334371836,49.8253851502,24.033738000475,49.82865470495,0.423667040736029,25.4200224441617
1054553,39175,2017-07-23 00:51:37,24.0338933,49.8285666,2017-07-23 00:52:37,24.0346716,49.831925,8.50186527535823,60,256,270,11.006813426172,24.033738000475,49.82865470495,24.0346933136,49.83182280925,0.447376405023143,26.8425843013886
1054553,39175,2017-07-23 00:52:37,24.0346716,49.831925,2017-07-23 00:53:37,24.0349883,49.8352916,3.4721466482832,60,273,292,0.0852231015513934,24.0349559858,49.8323342807,24.0349629445,49.835351755,0.365942068442376,21.9565241065425
1054553,39175,2017-07-23 00:53:37,24.0349883,49.8352916,2017-07-23 00:54:37,24.035005,49.8360399,0.82466521458945,60,291,295,0.0939260822140534,24.0349534606,49.8350314473,24.0349561428,49.8360867355,0.11732538744041,7.0395232464246
1054553,39175,2017-07-23 01:04:38,24.015515,49.8416016,2017-07-23 01:05:38,24.012065,49.84024,238.53594572135,60,399,408,238.076813154218,24.0154990408,49.8416187141,24.01212,49.840261,0.288436416276422,17.3061849765853
1054553,39175,2017-07-23 01:05:38,24.012065,49.84024,2017-07-23 01:06:38,24.0054516,49.8376983,239.21134236687,60,409,426,239.304581277243,24.01212,49.840261,24.00551,49.83773,0.554215306418527,33.2529183851116
1054553,39175,2017-07-23 01:06:38,24.0054516,49.8376983,2017-07-23 01:07:38,24.0021466,49.8372416,257.908266278655,60,427,441,254.470669962485,24.00551,49.83773,24.0021088041,49.8371203893,0.28627454779525,17.176472867715
1054553,39175,2017-07-23 01:07:38,24.0021466,49.8372416,2017-07-23 01:08:37,24.0010933,49.837415,284.319356131231,59,442,449,288.53436924346,24.0021088041,49.8371203893,24.0007875784,49.8374060711,0.104407864676432,6.37064937008736
1054553,39175,2017-07-23 01:08:37,24.0010933,49.837415,2017-07-23 01:09:38,23.998195,49.8384866,299.825632144676,61,450,455,299.814846593855,24.0007875784,49.8374060711,23.997908897575,49.838469953525,0.238206664473227,14.0580982312068
1054553,39175,2017-07-23 01:09:38,23.998195,49.8384866,2017-07-23 01:10:37,23.9947983,49.8396966,298.915191468182,59,456,468,300.413363163941,23.997908897575,49.838469953525,23.9947673603,49.8396592334,0.274181447317928,16.7297154295685
1054553,39175,2017-07-23 01:10:37,23.9947983,49.8396966,2017-07-23 01:11:37,23.9945099,49.838605,189.669959099963,60,469,474,183.9951681161,23.9947673603,49.8396592334,23.9946493431,49.8385694258,0.153160902954856,9.18965417729137
1054553,39175,2017-07-23 01:19:37,23.9955816,49.83888,2017-07-23 01:20:37,23.9974083,49.83854,106.097267353629,60,477,481,102.906635048014,23.99545,49.8388,23.997601114075,49.8384820656,0.180692821987458,10.8415693192475
1054553,39175,2017-07-23 01:20:37,23.9974083,49.83854,2017-07-23 01:21:37,24.000295,49.8375,119.186860135238,60,482,486,120.096295765379,23.997601114075,49.8384820656,24.00033830835,49.83745883325,0.227144504994451,13.6286702996671
1054553,39175,2017-07-23 01:21:37,24.000295,49.8375,2017-07-23 01:22:37,24.0043366,49.8372433,95.6227075877168,60,487,503,96.9023789733335,24.00033830835,49.83745883325,24.0042553256,49.8371529415,0.326517325786057,19.5910395471634
1054553,39175,2017-07-23 01:22:37,24.0043366,49.8372433,2017-07-23 01:23:38,24.0056666,49.8376966,62.1453496954902,61,504,507,58.984284640488,24.0042553256,49.8371529415,24.00571330475,49.83771829105,0.122265317879825,7.21565810438311
1054553,39175,2017-07-23 01:23:38,24.0056666,49.8376966,2017-07-23 01:24:37,24.0122783,49.8402183,59.3985103709355,59,508,523,60.3556682504476,24.00571330475,49.83771829105,24.01253,49.84022,0.565145499052449,34.4834541794715
1054553,39175,2017-07-23 01:24:37,24.0122783,49.8402183,2017-07-23 01:25:37,24.01652,49.8418916,58.5444816650316,60,524,534,58.0297358851611,24.01253,49.84022,24.0165385499,49.841833424,0.340784279045597,20.4470567427358
1054553,39175,2017-07-23 01:25:37,24.01652,49.8418916,2017-07-23 01:26:38,24.0214616,49.8431683,68.1659654077778,61,535,550,69.8311384466737,24.0165385499,49.841833424,24.021613060675,49.843035328875,0.39695808656598,23.4270346170087
1054553,39175,2017-07-23 01:26:38,24.0214616,49.8431683,2017-07-23 01:27:37,24.025595,49.844465,64.0568080431779,59,551,565,62.0674049301833,24.021613060675,49.843035328875,24.0255036804,49.8443655011,0.326864980244932,19.9443038793518
1054553,39175,2017-07-23 01:33:38,24.0257116,49.8440316,2017-07-23 01:34:38,24.0268583,49.8420216,159.800756962148,60,568,576,159.113644577997,24.02561,49.84407,24.0268626733,49.8419529389,0.252244552579492,15.1346731547695
1054553,39175,2017-07-23 01:34:38,24.0268583,49.8420216,2017-07-23 01:35:37,24.0278333,49.8404933,157.636007783269,59,577,581,156.435466376741,24.0268626733,49.8419529389,24.027833633,49.8405172235,0.174538042945684,10.649778891601
1054553,39175,2017-07-23 01:35:37,24.0278333,49.8404933,2017-07-23 01:36:37,24.028175,49.840045,153.822669041338,60,582,584,156.64124148392,24.027833633,49.8405172235,24.02818,49.84,0.0637682608331264,3.82609564998758
1054553,39175,2017-07-23 01:36:37,24.028175,49.840045,2017-07-23 01:37:37,24.0295583,49.8392849,130.430664710567,60,585,590,127.403480871953,24.02818,49.84,24.02961461975,49.83929250675,0.132440135324985,7.94640811949911
1054553,39175,2017-07-23 01:37:37,24.0295583,49.8392849,2017-07-23 01:38:38,24.0320366,49.8392266,92.0880094764738,61,591,599,94.057588428574,24.02961461975,49.83929250675,24.0320339723,49.8391817969,0.183799105192141,10.8471603064214
1054553,39175,2017-07-23 01:38:38,24.0320366,49.8392266,2017-07-23 01:39:37,24.0326383,49.8392483,86.7991457913268,59,597,601,107.549121209167,24.0314707084,49.839192176,24.0322037113,49.8390426734,0.06212662066673,3.79077685424115
1054553,39175,2017-07-23 01:43:38,24.034885,49.8319666,2017-07-23 01:44:37,24.0338516,49.828505,190.90039901276,59,636,655,188.625941127935,24.03513356375,49.83311239655,24.0340306364,49.8284223452,0.629289376899475,38.3973179125103
1054553,39175,2017-07-23 01:44:37,24.0338516,49.828505,2017-07-23 01:45:37,24.0334783,49.8261616,185.8673968595,60,655,664,182.016516023758,24.0336883796,49.82865816535,24.03354560505,49.82604223315,0.323186594289432,19.3911956573659
1054553,39175,2017-07-23 01:45:37,24.0334783,49.8261616,2017-07-23 01:46:37,24.033385,49.823215,181.170259466484,60,663,674,183.458753374514,24.0337183996,49.8266854684,24.0333942682,49.8232256319,0.387116513271941,23.2269907963165
1054553,39175,2017-07-23 01:46:37,24.033385,49.823215,2017-07-23 01:47:37,24.0289883,49.82175,242.686701761787,60,686,691,255.225053589203,24.0315308069,49.82213133975,24.0290459915,49.8217084994,0.184491505531849,11.0694903319109
1054553,39175,2017-07-23 01:47:37,24.0289883,49.82175,2017-07-23 01:48:37,24.0261216,49.8192616,216.623361667303,60,697,703,213.876488674998,24.0277665245,49.8207902585,24.0262082143,49.8192926945,0.201938013578268,12.1162808146961
1054553,39175,2017-07-23 01:48:37,24.0261216,49.8192616,2017-07-23 01:49:37,24.0274933,49.8164483,162.536204605513,60,746,747,117.77488769366,24.0350136452,49.81415064575,24.03581,49.81388,0.0646521783576151,3.87913070145691
1054553,39175,2017-07-23 01:49:37,24.0274933,49.8164483,2017-07-23 01:50:37,24.03447,49.8143033,115.474341415759,60,726,744,115.288033987194,24.02742029995,49.8164796495,24.0346154678,49.814285968625,0.571700568596099,34.3020341157659
1054553,39175,2017-07-23 01:50:37,24.03447,49.8143033,2017-07-23 01:51:37,24.0386533,49.8128633,118.076303877896,60,745,757,121.371817416992,24.0346154678,49.814285968625,24.0385192363,49.812749966275,0.330922692407086,19.8553615444252
1054553,39175,2017-07-23 01:51:37,24.0386533,49.8128633,2017-07-23 01:52:37,24.0451333,49.8106066,118.352373972534,60,758,772,118.402722234846,24.0385192363,49.812749966275,24.04497992495,49.8104952542,0.527700549364959,31.6620329618975
1054553,39175,2017-07-23 01:52:37,24.0451333,49.8106066,2017-07-23 01:53:37,24.04654,49.8089366,151.471752199695,60,773,782,149.636072872415,24.04497992495,49.8104952542,24.046500466625,49.808820300775,0.245221971925569,14.7133183155342
1054553,39175,2017-07-23 01:53:37,24.04654,49.8089366,2017-07-23 01:54:37,24.0462633,49.8020166,181.478355956517,60,784,803,181.691903250185,24.0465500875,49.8085295051,24.0462496801,49.8019653074,0.732987214615608,43.9792328769365
1054553,39175,2017-07-23 01:54:37,24.0462633,49.8020166,2017-07-23 01:55:37,24.0494716,49.7982033,151.494548309219,60,804,820,150.481729116027,24.0462496801,49.8019653074,24.049577630925,49.7981712717,0.505630786034081,30.3378471620448
1054553,39175,2017-07-23 01:55:37,24.0494716,49.7982033,2017-07-23 01:56:37,24.0519383,49.796935,128.538327695281,60,821,827,129.106930296926,24.049577630925,49.7981712717,24.051957554025,49.796922472575,0.220751846973375,13.2451108184025
1054553,39175,2017-07-23 01:56:37,24.0519383,49.796935,2017-07-23 01:57:37,24.0574566,49.793755,131.753624618882,60,828,842,131.148125136247,24.051957554025,49.796922472575,24.0574398561,49.793829799,0.524287600943342,31.4572560566005
1054553,39175,2017-07-23 01:57:37,24.0574566,49.793755,2017-07-23 01:58:37,24.0586633,49.7908583,164.947341525169,60,843,854,165.131581531393,24.0574398561,49.793829799,24.0586288785,49.7909385001,0.338220549002077,20.2932329401246
1054553,39175,2017-07-23 01:58:37,24.0586633,49.7908583,2017-07-23 01:59:37,24.0587616,49.7864916,179.167314246192,60,855,870,178.429125088234,24.0586288785,49.7909385001,24.058815049025,49.7865555001,0.490612275455974,29.4367365273584
1054553,39175,2017-07-23 01:59:37,24.0587616,49.7864916,2017-07-23 02:00:37,24.0588916,49.7853616,175.751948210418,60,871,874,182.278630509361,24.058815049025,49.7865555001,24.05875,49.7855,0.120776765671734,7.24660594030406
1054553,39175,2017-07-23 02:00:37,24.0588916,49.7853616,2017-07-23 02:01:37,24.0589166,49.7844366,179.000266676535,60,875,884,157.733874646342,24.05875,49.7855,24.05941396195,49.78445296415,0.141017530236289,8.46105181417733
1054553,39175,2017-07-23 02:03:37,24.0589166,49.7844366,2017-07-23 02:04:38,24.0588716,49.7840016,183.821312266399,61,885,886,141.456314861964,24.05941396195,49.78445296415,24.0599153845,49.7840465853,0.069122762533763,4.07937614953355
1054553,39175,2017-07-23 02:04:38,24.0588716,49.7840016,2017-07-23 02:05:37,24.0599416,49.784635,47.4842521470905,59,886,890,27.7022923480221,24.0594246908,49.7841724112,24.05987,49.78472,0.11325497308206,6.9104729338206
1054553,39175,2017-07-23 02:05:37,24.0599416,49.784635,2017-07-23 02:06:37,24.05989,49.7855149,357.831650550026,60,1,3,358.156988062107,24.05987,49.78472,24.0598323865,49.785474721,0.0842642658821315,5.05585595292789
1054553,39175,2017-07-23 02:06:37,24.05989,49.7855149,2017-07-23 02:07:37,24.059175,49.7895683,353.503142148238,60,5,24,354.964783497874,24.0597143693,49.7855162835,24.05916940105,49.789509449375,0.477433129274809,28.6459877564885
1054553,39175,2017-07-23 02:07:37,24.059175,49.7895683,2017-07-23 02:08:37,24.0577033,49.7946333,349.376671711465,60,25,43,349.010553598109,24.05916940105,49.789509449375,24.05762,49.79466,0.60046560220258,36.0279361321548
1054553,39175,2017-07-23 02:08:37,24.0577033,49.7946333,2017-07-23 02:09:37,24.05695,49.7950166,308.246763867836,60,44,47,302.265654473293,24.05762,49.79466,24.05690057505,49.79495319405,0.0632677416465923,3.79606449879554
1054553,39175,2017-07-23 02:09:37,24.05695,49.7950166,2017-07-23 02:10:37,24.051525,49.7976516,306.961866591524,60,48,64,307.020812084709,24.05690057505,49.79495319405,24.0513780417375,49.7976413141875,0.499702749943811,29.9821649966287
1054553,39175,2017-07-23 02:10:37,24.051525,49.7976516,2017-07-23 02:11:37,24.0474933,49.800095,313.197193088004,60,65,77,312.92179923304,24.0513780417375,49.7976413141875,24.0476122423,49.7999016943,0.374401495743997,22.4640897446398
1054553,39175,2017-07-23 02:11:37,24.0474933,49.800095,2017-07-23 02:12:38,24.0464566,49.8033,348.207879264658,61,78,88,347.365275307932,24.0476122423,49.7999016943,24.0463784261,49.8034541012,0.410398168686726,24.2202197913478
1054553,39175,2017-07-23 02:13:37,24.046575,49.810085,2017-07-23 02:14:37,24.0423133,49.8124333,310.495440720069,60,117,134,310.960128705932,24.046567521825,49.809967033975,24.0423323465,49.8123393195,0.491440489420251,29.4864293652151
1054553,39175,2017-07-23 02:14:37,24.0423133,49.8124333,2017-07-23 02:15:37,24.0395716,49.813655,304.627989531467,60,135,149,304.206884826576,24.0423323465,49.8123393195,24.0394570768125,49.8136005000625,0.450227262808005,27.0136357684803
1054553,39175,2017-07-23 02:15:37,24.0395716,49.813655,2017-07-23 02:16:37,24.0324366,49.8150166,286.478008672937,60,150,167,287.060299340413,24.0394570768125,49.8136005000625,24.0322190447125,49.8150335334375,0.560192942362958,33.6115765417775
1054553,39175,2017-07-23 02:16:37,24.0324366,49.8150166,2017-07-23 02:17:38,24.0281216,49.8162866,294.521145377813,61,168,178,295.469771112717,24.0322190447125,49.8150335334375,24.0282305999,49.816259299,0.317321404101665,18.7271648322294
1054553,39175,2017-07-23 02:18:37,24.0267933,49.8198416,2017-07-23 02:19:37,24.0288066,49.8215716,36.8997263944292,60,204,212,36.1881251936501,24.0267366095,49.8197858998,24.0288421436,49.8216427413,0.257585192926267,15.455111575576
1054553,39175,2017-07-23 02:19:37,24.0288066,49.8215716,2017-07-23 02:20:37,24.0334116,49.8246266,44.1987874476083,60,214,233,45.9572290962402,24.0290459915,49.8217084994,24.033480098925,49.824474976275,0.537558967785726,32.2535380671436
1054553,39175,2017-07-23 02:20:37,24.0334116,49.8246266,2017-07-23 02:21:37,24.0343016,49.8266483,15.8539523543172,60,234,246,12.0861438564028,24.033480098925,49.824474976275,24.0341931506,49.8266231776,0.268007688836628,16.0804613301977
1054553,39175,2017-07-23 02:22:37,24.0330366,49.8291666,2017-07-23 02:23:37,24.0354766,49.8341883,17.4009456506079,60,263,281,22.5319355763959,24.03265021735,49.82985777495,24.0354397839,49.8341947373,0.543131833598135,32.5879100158881
1054553,39175,2017-07-23 02:30:45,24.0244466,49.8440749,2017-07-23 02:31:37,24.0231566,49.8433883,230.465885416675,52,369,372,228.220546482858,24.0245970938,49.844204642,24.0232467546,49.8434266065,0.131642230647677,9.113692890993
1054553,39175,2017-07-23 02:31:37,24.0231566,49.8433883,2017-07-23 02:32:38,24.0157183,49.8430216,265.631286739177,61,373,388,264.175098996976,24.0232467546,49.8434266065,24.0158048126,49.8429367762,0.546801570481277,32.2702566185672
1054553,39175,2017-07-23 02:32:38,24.0157183,49.8430216,2017-07-23 02:33:38,24.0095933,49.8391816,225.811858643299,60,398,417,236.866472536754,24.0155231807,49.8416861749,24.009570170825,49.8391800079,0.516273219154883,30.976393149293
1054553,39175,2017-07-23 02:33:38,24.0095933,49.8391816,2017-07-23 02:34:37,24.0039366,49.8372116,241.633976759843,59,418,430,240.665513680336,24.009570170825,49.8391800079,24.0038736976,49.8371151995,0.470727838990108,28.7223766163456
1054553,39175,2017-07-23 02:34:37,24.0039366,49.8372116,2017-07-23 02:35:37,23.9983966,49.838365,287.892506766785,60,442,454,296.034233549342,24.0021088041,49.8371203893,23.99836017925,49.83830129115,0.3051677377195,18.31006426317
1054553,39175,2017-07-23 02:35:37,23.9983966,49.838365,2017-07-23 02:36:37,23.9964066,49.8391166,300.35472359607,60,455,458,300.092758637242,23.99836017925,49.83830129115,23.99655505255,49.83897594065,0.14978657901846,8.98719474110762
1054553,39175,2017-07-23 02:36:37,23.9964066,49.8391166,2017-07-23 02:37:37,23.9947433,49.83968,297.709492268025,60,459,468,300.653837189105,23.99655505255,49.83897594065,23.9947673603,49.8396592334,0.161841659729626,9.71049958377755
1054553,39175,2017-07-23 02:37:37,23.9947433,49.83968,2017-07-23 02:38:37,23.9945816,49.8385916,185.473205319283,60,469,474,183.9951681161,23.9947673603,49.8396592334,23.9946493431,49.8385694258,0.153160902954856,9.18965417729137
1054553,39175,2017-07-23 02:48:37,23.9955866,49.8388666,2017-07-23 02:49:37,23.9995116,49.8377583,113.643176830095,60,477,484,111.254230823849,23.99545,49.8388,23.9993753953,49.8378151953,0.328130698980254,19.6878419388152
1054553,39175,2017-07-23 02:49:37,23.9995116,49.8377583,2017-07-23 02:50:37,24.0042383,49.8371433,101.403786236614,60,485,503,101.88076053989,23.9993753953,49.8378151953,24.0042553256,49.8371529415,0.406223953787713,24.3734372272628
1054553,39175,2017-07-23 02:50:37,24.0042383,49.8371433,2017-07-23 02:51:37,24.00966,49.8392866,58.4918512111355,60,504,515,59.3995857071935,24.0042553256,49.8371529415,24.009570170825,49.8391800079,0.443529683282053,26.6117809969232
1054553,39175,2017-07-23 02:52:37,24.00966,49.8392866,2017-07-23 02:53:37,24.0152416,49.8413783,59.8379097218735,60,524,531,55.8391402970733,24.01253,49.84022,24.0153032395,49.8414336291,0.241273090611193,14.4763854366716
1054553,39175,2017-07-23 02:53:37,24.0152416,49.8413783,2017-07-23 02:54:37,24.021595,49.8430783,67.4635168061313,60,537,550,72.4135354414779,24.01706560395,49.8421059107,24.021613060675,49.843035328875,0.348463353900876,20.9078012340525
1054553,39175,2017-07-23 02:54:37,24.021595,49.8430783,2017-07-23 02:55:37,24.0251666,49.8442983,62.0889338180945,60,551,564,60.9577329014518,24.021613060675,49.843035328875,24.0249028656,49.8442132903,0.280606717175832,16.8364030305499
1054553,39175,2017-07-23 03:01:37,24.0255933,49.8441383,2017-07-23 03:02:37,24.0278133,49.840705,157.363382959707,60,568,580,158.045102408957,24.02561,49.84407,24.0277960821,49.8405725771,0.420068483289246,25.2041089973548
1054553,39175,2017-07-23 03:02:37,24.0278133,49.840705,2017-07-23 03:03:37,24.028145,49.840335,149.965102632421,60,581,582,152.993043376455,24.0277960821,49.8405725771,24.0280079766,49.84030445675,0.0335030209022724,2.01018125413634
1054553,39175,2017-07-23 03:03:37,24.028145,49.840335,2017-07-23 03:04:37,24.032625,49.8391866,111.674621201265,60,583,601,114.998020332995,24.0280079766,49.84030445675,24.0322037113,49.8390426734,0.37290307724074,22.3741846344444
1054553,39175,2017-07-23 03:09:37,24.03407,49.831185,2017-07-23 03:10:37,24.0337266,49.8281083,184.118173146375,60,654,657,162.521152957017,24.0333461228,49.8288939855,24.0337658885,49.82803406045,0.134341062429138,8.06046374574828
1054553,39175,2017-07-23 03:10:37,24.0337266,49.8281083,2017-07-23 03:11:37,24.0333833,49.82429,183.319631844354,60,655,671,181.867109643323,24.0336883796,49.82865816535,24.03345864125,49.82411159435,0.538928902274172,32.3357341364503
1054553,39175,2017-07-23 03:11:37,24.0333833,49.82429,2017-07-23 03:12:38,24.0289033,49.821725,228.413988194217,61,683,692,254.275498510912,24.03224,49.82226,24.0288421436,49.8216427413,0.253740302202938,14.9748375070587
1054553,39175,2017-07-23 03:12:38,24.0289033,49.821725,2017-07-23 03:13:37,24.026715,49.8197833,216.022497669906,59,697,701,213.489183421992,24.0277665245,49.8207902585,24.0267366095,49.8197858998,0.135194826125498,8.24917583138633
1054553,39175,2017-07-23 03:13:37,24.026715,49.8197833,2017-07-23 03:14:37,24.0281316,49.8162633,165.443311950535,60,753,754,130.356806511585,24.0372213645,49.8133620691,24.03777333505,49.81305939965,0.0520201217956041,3.12120730773625
1054553,39175,2017-07-23 03:14:37,24.0281316,49.8162633,2017-07-23 03:15:37,24.033435,49.8146266,115.558999407666,60,727,741,115.265568908196,24.027825449925,49.81636947425,24.033417992125,49.814666188275,0.444237209394561,26.6542325636736
1054553,39175,2017-07-23 03:15:37,24.033435,49.8146266,2017-07-23 03:16:37,24.04166,49.81172,118.703990484325,60,750,765,120.279635939759,24.03641778165,49.8136911308,24.0418293996,49.8116520336,0.452798398184207,27.1679038910524
1054553,39175,2017-07-23 03:16:37,24.04166,49.81172,2017-07-23 03:17:37,24.0454833,49.8104299,117.603495830736,60,765,773,119.296044139255,24.0414538904,49.8117697302,24.04543,49.81033,0.327524659778181,19.6514795866908
1054553,39175,2017-07-23 03:17:37,24.0454833,49.8104299,2017-07-23 03:18:37,24.046595,49.806855,168.651934187111,60,774,789,168.271050719127,24.04543,49.81033,24.0465393587,49.8068816151,0.424279439837818,25.4567663902691
1054553,39175,2017-07-23 03:18:37,24.046595,49.806855,2017-07-23 03:19:37,24.047685,49.7992083,174.743106153256,60,805,814,159.535666053906,24.04630332425,49.80167100465,24.04766708,49.7993121614,0.284398915376177,17.0639349225706
1054553,39175,2017-07-23 03:19:37,24.047685,49.7992083,2017-07-23 03:20:37,24.0499883,49.7979733,129.715002509075,60,815,821,131.737404325507,24.04766708,49.7993121614,24.05001952485,49.797957453,0.22792740221981,13.6756441331886
1054553,39175,2017-07-23 03:20:37,24.0499883,49.7979733,2017-07-23 03:21:37,24.056105,49.7947316,129.384435403609,60,822,837,129.335466229961,24.05001952485,49.797957453,24.05611149205,49.794734483925,0.566555394675653,33.9933236805392
1054553,39175,2017-07-23 03:21:37,24.056105,49.7947316,2017-07-23 03:22:37,24.0582633,49.7919016,153.786936691298,60,838,851,153.676395966925,24.05611149205,49.794734483925,24.05835241385,49.7918103918,0.37731684678995,22.639010807397
1054553,39175,2017-07-23 03:22:37,24.0582633,49.7919016,2017-07-23 03:23:37,24.0587383,49.7870366,176.39302398055,60,852,869,176.626897660651,24.05835241385,49.7918103918,24.0588008741875,49.78689791675,0.552185664712686,33.1311398827612
1054553,39175,2017-07-23 03:23:37,24.0587383,49.7870366,2017-07-23 03:24:37,24.058765,49.7853833,179.402599832759,60,870,874,181.346036104947,24.0588008741875,49.78689791675,24.05875,49.7855,0.158908024683441,9.53448148100644
1054553,39175,2017-07-23 03:31:38,24.0589516,49.7842266,2017-07-23 03:32:37,24.0599083,49.7845683,61.0494203021012,59,886,890,27.7022923480221,24.0594246908,49.7841724112,24.05987,49.78472,0.11325497308206,6.9104729338206
1054553,39175,2017-07-23 03:32:37,24.0599083,49.7845683,2017-07-23 03:33:37,24.0593066,49.7879566,353.459600997297,60,1,19,353.025810333792,24.05987,49.78472,24.059261076,49.7879337745,0.395755887394424,23.7453532436655
1054553,39175,2017-07-23 03:33:37,24.0593066,49.7879566,2017-07-23 03:34:37,24.05912,49.7912783,357.923033201479,60,20,31,357.947573590316,24.059261076,49.7879337745,24.0590646386,49.7914724247,0.397346015992626,23.8407609595576
1054553,39175,2017-07-23 03:34:37,24.05912,49.7912783,2017-07-23 03:35:38,24.057765,49.7945149,344.877059251193,61,32,42,344.897881776686,24.0590646386,49.7914724247,24.0578311445,49.794423055,0.34833017874882,20.5571908769795
1054553,39175,2017-07-23 03:35:38,24.057765,49.7945149,2017-07-23 03:36:37,24.0536133,49.7965133,306.712486925403,59,43,57,307.097973775586,24.0578311445,49.794423055,24.0534292611,49.7965717708,0.403873039893261,24.6431007392498
1054553,39175,2017-07-23 03:36:37,24.0536133,49.7965133,2017-07-23 03:37:37,24.0510366,49.797855,308.893230473327,60,58,65,308.931489672484,24.0534292611,49.7965717708,24.0510850104,49.7977941061,0.21654104454668,12.9924626728008
1054553,39175,2017-07-23 03:37:37,24.0510366,49.797855,2017-07-23 03:38:37,24.04824,49.7993883,310.345926200237,60,66,74,309.074678775116,24.0510850104,49.7977941061,24.0482130571,49.7992992135,0.267558248818796,16.0534949291278
1054553,39175,2017-07-23 03:38:37,24.04824,49.7993883,2017-07-23 03:39:37,24.046755,49.8060199,351.776674756387,60,80,99,357.131883990702,24.0471133514,49.80050070455,24.0466882212875,49.8059771519375,0.616342267099084,36.9805360259451
1054553,39175,2017-07-23 03:39:37,24.046755,49.8060199,2017-07-23 03:40:38,24.043095,49.8112216,335.579854391607,61,109,127,321.039491788118,24.0469041391,49.8082733242,24.04320212475,49.811227521,0.486243284794879,28.6963250042879
1054553,39175,2017-07-23 03:40:38,24.043095,49.8112216,2017-07-23 03:41:37,24.043295,49.813755,2.91620437869162,59,128,142,1.12288108700182,24.04320212475,49.811227521,24.0432777925,49.8137186073,0.370168365899178,22.5865443599498
1054553,39175,2017-07-23 03:41:37,24.043295,49.813755,2017-07-23 03:42:37,24.0400833,49.8136816,267.972808459049,60,143,148,267.657266925175,24.0432777925,49.8137186073,24.04008966145,49.81363440005,0.229896497772181,13.7937898663308
1054553,39175,2017-07-23 03:42:37,24.0400833,49.8136816,2017-07-23 03:43:37,24.0349233,49.814255,279.77319628618,60,149,160,279.763215480792,24.04008966145,49.81363440005,24.0348986452,49.81421064575,0.392625945247698,23.5575567148619
1054553,39175,2017-07-23 03:43:37,24.0349233,49.814255,2017-07-23 03:44:38,24.0259566,49.8170383,295.693809327046,61,171,189,296.122028471559,24.0310200973,49.8154008786,24.0258890315,49.8170242496,0.411671411403875,24.295361984491
1054553,39175,2017-07-23 03:45:37,24.0279616,49.82091,2017-07-23 03:46:37,24.0324783,49.822155,66.8640851546431,60,209,222,65.0650695583785,24.0278365245,49.8207552585,24.0324957651,49.8221527164,0.393427403915485,23.6056442349291
1054553,39175,2017-07-23 03:46:37,24.0324783,49.822155,2017-07-23 03:47:37,24.034035,49.8272766,11.0935128144777,60,232,249,5.2481714716311,24.033437183575,49.823748212425,24.0339351893,49.8272456914,0.421378709695126,25.2827225817076
1054553,39175,2017-07-23 03:47:37,24.034035,49.8272766,2017-07-23 03:48:37,24.0324816,49.8296816,337.381118900194,60,250,261,337.464483431548,24.0339351893,49.8272456914,24.03235,49.82971,0.338899714750236,20.3339828850142
1054553,39175,2017-07-23 03:48:37,24.0324816,49.8296816,2017-07-23 03:49:37,24.0350866,49.832475,31.0275351923443,60,262,273,30.8917794682989,24.03235,49.82971,24.03502299775,49.8325917444,0.3826097121638,22.956582729828
1054553,39175,2017-07-23 03:49:37,24.0350866,49.832475,2017-07-23 03:50:37,24.0352016,49.8343616,2.25152297486389,60,274,284,3.40542792032496,24.03502299775,49.8325917444,24.0351882501,49.834382952,0.222730718533379,13.3638431120027
1054553,39175,2017-07-23 04:03:37,24.0010316,49.8373733,2017-07-23 04:04:37,23.9956366,49.8393283,299.332157079875,60,450,460,299.93825554645,24.0007875784,49.8374060711,23.9956524892,49.8393132654,0.425439154867705,25.5263492920623
1054553,39175,2017-07-23 04:05:37,23.9956366,49.8393283,2017-07-23 04:06:37,23.995225,49.8387283,203.866047676435,60,461,475,211.738345208206,23.9956524892,49.8393132654,23.99504967155,49.8386847129,0.271586439775613,16.2951863865368
1054553,39175,2017-07-23 04:18:37,23.9972933,49.838565,2017-07-23 04:19:37,24.0012183,49.8371166,119.77514709105,60,481,488,120.058474087454,23.997009687,49.8387043557,24.0013012214,49.8371024712,0.355997196595526,21.3598317957315
