"lon";"lat";"code";"name";"id"
23,97168;49,84452;"0160";"Вулиця Пілотів";36708
23,98418;49,84467;"0144";"Притулок для неповнолітніх";36709
23,96658;49,84473;"0176";"Залізнична поліклініка";36710
24,02792;49,84477;"0040";"Вулиця Театральна";36711
23,94559;49,84483;"0093";"Вулиця Л. Гайовської";36712
23,94558;49,84487;"0088";"Вулиця Л. Гайовської";36713
23,93249;49,84503;"0089";"Вулиця І. Лаврівського";36714
23,93268;49,84508;"0092";"Вулиця І. Лаврівського";36715
24,02397;49,84519;"0053";"Торговий центр Магнус";36717
23,97812;49,84529;"0158";"Вулиця Є. Олесницького";36718
23,97809;49,84532;"0157";"Вулиця Є. Олесницького";36719
24,02607;49,8455;"0062";"Площа Різні";36720
23,96677;49,8455;"0178";"Залізнична поліклініка";36721
23,92925;49,84587;"0090";"Білогорща";36722
23,98538;49,84625;"0162";"Холодокомбінат";36724
23,98532;49,84637;"0163";"Холодокомбінат";36726
24,02564;49,84654;"0007";"Проспект В'ячеслава Чорновола";36727
23,99056;49,84686;"0140";"Вулиця Естонська";36728
24,02678;49,84693;"0069";"Площа Святого Теодора";36730
24,00325;49,84696;"0182";"Вулиця О. Турянського";36731
24,00257;49,84729;"0682";"Вулиця О. Турянського";36733
23,96536;49,84768;"0177";"Вулиця Суботівська";36734
23,9999;49,84804;"0183";"Вулиця В. Єрошенка";36735
23,99992;49,84816;"0683";"Вулиця В. Єрошенка";36736
23,99398;49,8484;"0142";"Вулиця Левандівська";36737
23,99446;49,84846;"0139";"Вулиця Левандівська";36738
24,08323;49,84903;"0202";"Вулиця Старознесенська";36740
24,08336;49,84906;"0201";"Вулиця Старознесенська";36741
23,99457;49,84974;"0697";"Янівське кладовище";36743
24,02562;49,85041;"0055";"Вулиця Під Дубом";36744
24,02568;49,85049;"0056";"Вулиця Під Дубом";36745
24,04494;49,85083;"0265";"Вулиця М. Кордуби";36746
24,04982;49,85084;"0264";"Вулиця Заклинських";36747
24,04981;49,85085;"0263";"Вулиця Заклинських";36748
24,04492;49,85092;"0266";"Вулиця М. Кордуби";36749
23,99169;49,85106;"0184";"Крупзавод";36750
23,99171;49,85114;"0684";"Крупзавод";36751
24,02442;49,85117;"0615";"Палац культури імені Гната Хоткевича";36752
24,05903;49,85134;"0290";"Церква Вознесіння Господнього";36754
24,03205;49,85187;"0579";"Станція Підзамче";36755
24,02934;49,85198;"0630";"Вулиця Гайдамацька";36756
24,02743;49,85229;"0640";"Палац культури імені Гната Хоткевича";36757
24,03307;49,85234;"0581";"Станція Підзамче";36758
24,07752;49,85295;"0203";"Вулиця С. Гайдучка";36759
24,03662;49,85313;"0580";"Вулиця Якова Остряниці";36760
24,07728;49,85336;"0204";"Вулиця С. Гайдучка";36761
24,0411;49,85345;"0275";"Вулиця Промислова";36762
24,0384;49,85347;"0584";"Вулиця Якова Остряниці";36763
24,04143;49,85364;"0582";"Вулиця Промислова";36764
23,9853;49,85377;"0186";"Вулиця Омеляна Ковча";36765
23,98497;49,85399;"0696";"Вулиця Омеляна Ковча";36766
23,98653;49,8541;"0628";"Вулиця Татарбунарська";36767
23,98623;49,85418;"0629";"Вулиця Татарбунарська";36768
24,02271;49,85426;"0608";"Вулиця Хімічна";36769
24,02305;49,85433;"0616";"Вулиця Хімічна";36770
24,07623;49,85477;"0200";"Авторинок";36771
24,07608;49,85481;"0199";"Авторинок";36772
24,01443;49,85509;"0621";"Вулиця В. Липинського";36774
24,04539;49,85527;"0272";"Вулиця Новознесенська";36775
24,05346;49,85552;"0273";"Церква Пресвятої Богородиці";36776
24,04511;49,85558;"0586";"Вулиця Новознесенська";36777
24,05365;49,85558;"0274";"Церква Пресвятої Богородиці";36778
24,04547;49,85569;"0583";"Вулиця Новознесенська";36779
24,01946;49,85619;"0596";"Вулиця Т. Окуневського";36781
24,0636;49,85697;"0289";"Вулиця Польова";36782
24,02299;49,85731;"0597";"Шевченківська районна адміністрація";36783
