"lon","lat","code","name","id"
23.9366917258759,49.8216087316382,"0085","ст. Скнилів",36493
23.93947,49.82488,"0086","Авіаційна",36530
23.9491,49.82703,"0116","Церква Воскресіння",36550
23.9544583974838,49.8269561828077,"0169","Ряшівська",36551
23.95569,49.82406,"0168","з-д ЛОРТА",36523
23.9614304368401,49.8229999176395,"0121","Патона",36512
23.9657160638237,49.8226110650298,"0120","Кричевського",36507
23.9694,49.82002,"0133","Любінська",36481
23.9714934110451,49.8174322049495,"0134","Кульчицької",36462
23.9752512574291,49.8143150414927,"0132","ТВК Південний",36428
23.9820938478851,49.8121395170145,"0135","Скнилівок",36421
23.9825533816147,49.8096076945499,"0138","Щирецька",36401
23.98234,49.8054,"0551","Наукова",36382
23.98696,49.80487,"0544","Симоненка",36377
23.9925143164635,49.804241159824,"0540","Пулюя",36374
23.99633,49.80393,"0548","Центр зайнятості",36372
24.00103,49.80346,"0550","Бізнес-центр",36371
24.0058314724388,49.8030109301524,"0538","Тролейбусна",36369
24.0133,49.8023,"0537","Підстригача",36363
24.01838,49.80259,"0436","Стрийська - Хуторівка",36367
24.01926,49.80841,"0429","ЛАЗ",36395
24.02046,49.81461,"0403","Податкова",36440
24.02661,49.8167,"0419","Козельницька",36456
24.03581,49.81388,"0420","Кибальчича",36437
24.0381,49.81289,"0437","Церква Кирила і Мефодія",36425
24.04543,49.81033,"0438","Угорська",36407
24.05052,49.81121,"0355","лік. № 8",36415
24.06109,49.81138,"0371","Навроцького",36418
24.06032,49.81359,"0370","Бузкова",36430
24.063,49.81594,"0365","Вашингтона",36446
24.07036,49.81568,"0363","Перинатальний центр",36445
24.0753740567207,49.8144133950134,"0364","ТЦ Метро-2",36443
24.07737,49.81703,"0282","Церква Благовіщення",36460
24.07514,49.82249,"0284","Ярошинської",36505
24.07333,49.82607,"0280","Медової Печери",36541
24.0712247629556,49.8279908320274,"0734","Пасічна",55344
24.06863,49.83071,"0278","Таджицька",36573
24.07069,49.83589,"0253","АС-6",36618
24.0730612448911,49.8357568729508,"0750","Ромоданівська",64194
24.07547,49.83562,"0254","Яловець",36615
24.0712040945816,49.8360065400709,"0256","АС-6",38413
24.06784,49.8343,"0285","Пасічна",36598
24.06906,49.8301,"0279","Таджицька",36566
24.07315,49.82596,"0281","Медової Печери",36539
24.07514,49.82233,"0287","Ярошинської",36501
24.07668297472,49.8177899451189,"0283","Церква Благовіщення",36465
24.07569,49.81455,"0214","ТЦ Метро-2",36439
24.06933,49.81611,"0215","Перинатальний центр",36448
24.06273,49.81598,"0216","Вашингтона",36447
24.06012,49.81362,"0373","Бузкова",36432
24.06076,49.81208,"0374","Навроцького",36420
24.05072,49.81137,"0356","лік. № 8",36417
24.04549,49.81052,"0439","Угорська",36408
24.0423323464779,49.8123393195468,"0362","Карбишева",36424
24.04262,49.81377,"0422","Литвиненка",36435
24.03558,49.814,"0421","Кибальчича",36438
24.0286973042908,49.8161935335057,"0711","Енергетична",56127
24.02581,49.81666,"0408","Козельницька",36454
24.02308,49.81463,"0404","Податкова",36441
24.01897,49.80783,"0559","ЛАЗ",36393
24.01733,49.80209,"0553","Наукова-Стрийська",36360
24.00499,49.80341,"0539","Тролейбусна",36370
23.99974,49.80396,"0541","Кн. Ольги",36373
23.99516,49.80443,"0545","Центр зайнятості",36375
23.991878487236,49.8047359319608,"0549","Пулюя",36376
23.98576,49.80547,"0546","Симоненка",36383
23.9827246800041,49.8093585068889,"0533","Щирецька",36400
23.9822089791679,49.8123008654063,"0131","Скнилівок",36423
23.97685,49.81365,"0130","ТВК Південний",36433
23.97246,49.81668,"0129","Кульчицької",36455
23.9699824196434,49.8196204819716,"0128","Любінська",36478
23.96524,49.82279,"0122","Кричевського",36509
23.9606222159386,49.8231906649596,"0119","Патона",36515
23.95609,49.8243,"0167","з-д ЛОРТА",36527
23.9549948392868,49.8268082429237,"0166","Ряшівська",36552
23.9465,49.82684,"0115","Церква Воскресіння",36549
23.9423409028473,49.8267183440195,"49.82676023.942297","Авіаційна",56237
23.9363081699867,49.8220551933322,"0085-01","ст. Скнилів",37288
