"lon","lat","routeid","rowid","dir"
23.9284287375136,49.9115037149059,1527114,"514",1
23.9287935179396,49.9112377157874,1527114,"515",1
23.9291368406935,49.9109129876021,1527114,"516",1
23.9298020285292,49.9102773431233,1527114,"517",1
23.9303921145125,49.9096140529962,1527114,"518",1
23.9309178274794,49.9089092972413,1527114,"519",1
23.9312611502333,49.9083979974049,1527114,"520",1
23.9315937441511,49.9078106868502,1527114,"521",1
23.9318190497084,49.9075273933201,1527114,"522",1
23.9319477957411,49.9073684718308,1527114,"523",1
23.9320658129378,49.9072613722709,1527114,"524",1
23.9324359577818,49.9071093595842,1527114,"525",1
23.9328168314619,49.9070368079057,1527114,"526",1
23.9345119875594,49.9067085965681,1527114,"527",1
23.9352790993376,49.9065185784572,1527114,"528",1
23.9358423632307,49.9063561987511,1527114,"529",1
23.9363841694517,49.9061143556223,1527114,"530",1
23.936974255435,49.9058275971983,1527114,"531",1
23.9371834677382,49.9057239491558,1527114,"532",1
23.9376287144347,49.905451008245,1527114,"533",1
23.9379076641722,49.9052817150054,1527114,"534",1
23.938234893672,49.9050571414238,1527114,"535",1
23.9387445133849,49.9046529063421,1527114,"536",1
23.9391629379912,49.9043315888608,1527114,"537",1
23.9396001380606,49.9038858868756,1527114,"538",1
23.9396001380606,49.9038858868756,1527114,"539",1
23.9399698300781,49.9036518290215,1527114,"540",1
23.940302423996,49.9034168825421,1527114,"541",1
23.9409783406677,49.9028986142033,1527114,"542",1
23.9412251038971,49.902649843423,1527114,"543",1
23.9413538499298,49.9023734299403,1527114,"544",1
23.9413538499298,49.9021246564518,1527114,"545",1
23.9414128585281,49.9020175452492,1527114,"546",1
23.941568426651,49.9019104338088,1527114,"547",1
23.942104868454,49.9012677601723,1527114,"548",1
23.9428558869781,49.8998579944672,1527114,"549",1
23.9446583314362,49.8964405238036,1527114,"550",1
23.9447763486328,49.8962400983944,1527114,"551",1
23.9450606627884,49.8959360030805,1527114,"552",1
23.9454039855423,49.8956146275409,1527114,"553",1
23.9458438678207,49.8952068576465,1527114,"554",1
23.9463642163696,49.8947956285854,1527114,"555",1
23.9464661403122,49.8946781339242,1527114,"556",1
23.9463983925762,49.8946136002013,1527114,"557",1
23.9463983925762,49.8946136002013,1527114,"558",1
23.9474370999756,49.8938176495984,1527114,"559",1
23.9476409478607,49.8936344923196,1527114,"560",1
23.9477911515655,49.8934962599508,1527114,"561",1
23.9479198975983,49.8933269247594,1527114,"562",1
23.9486923737946,49.8922659744246,1527114,"563",1
23.94894986586,49.8919272948137,1527114,"564",1
23.9490893407288,49.8917061150095,1527114,"565",1
23.9491805358353,49.8914814782332,1527114,"566",1
23.949856452507,49.8898225896697,1527114,"567",1
23.9502641482773,49.8889827555949,1527114,"568",1
23.9503553433838,49.8887650184493,1527114,"569",1
23.9504519029083,49.8886129474794,1527114,"570",1
23.9505591912689,49.8884643322049,1527114,"571",1
23.9507040305557,49.8883226288426,1527114,"572",1
23.951294116539,49.8878145670266,1527114,"573",1
23.9514872355881,49.8876106495556,1527114,"574",1
23.9515784306946,49.8874793124233,1527114,"575",1
23.951658896965,49.8872684810163,1527114,"576",1
23.9516803546371,49.8870852988823,1527114,"577",1
23.951653532547,49.8868952034798,1527114,"578",1
23.9515891595306,49.8866947384262,1527114,"579",1
23.9505645556869,49.8853260237448,1527114,"580",1
23.9495453162613,49.8839918352136,1527114,"581",1
23.9487513823929,49.8829375928078,1527114,"582",1
23.9486387296143,49.8827889600596,1527114,"583",1
