"lon";"lat"
24,0290030761185;49,844772352251
24,0288773718163;49,8447838189163
24,0283700747909;49,844772352251
24,02792;49,84477
24,02792;49,84477
24,0275975985947;49,8447861894572
24,0272596402588;49,8447654336464
24,0271577163162;49,8447654336464
24,0268716070174;49,8447477556994
24,0267321321486;49,8447252702194
24,0265658351897;49,8446975957681
24,0259274694442;49,8445678715665
24,0254312607764;49,8444416063425
24,0252059552192;49,8443949054229
24,0248894545554;49,844308422119
24,0247258398055;49,8442617210706
24,0245970937728;49,8442046419501
24,02401;49,84399
24,02401;49,84399
24,0232467545967;49,8434266065135
24,0228456091975;49,8432753088756
24,0205162658195;49,8429838014967
24,0204361005249;49,8429631034224
24,0185958041649;49,8427554785751
24,0179628028374;49,8427139652008
24,0174570533751;49,8427257503361
24,0168470038872;49,8428315863355
24,0158921374779;49,8429284505844
24,015804812622;49,8429367762341
24,0156707021712;49,842919479064
24,0155821892737;49,842891803579
24,0155285450934;49,8428502903217
24,0154883119582;49,842768993423
24,01545;49,84251
24,01545;49,84251
24,0155446383475;49,841777852154
24,0155231806754;49,8416861748844
24,0154990407943;49,8416187141409
24,0154722187041;49,8415771997905
24,0154212567328;49,8415235770351
24,0153032395362;49,8414336290538
24,0151303901176;49,8413716802213
24,0143149985771;49,8410464818606
24,0132957591515;49,8406451702301
24,01212;49,840261
24,01212;49,840261
24,0119761123161;49,8401400663743
24,0107530250053;49,8396211185611
24,0091758861046;49,8390329709727
24,0069875045242;49,8381680935685
24,0063220157127;49,8379258502217
24,00551;49,83773
24,00551;49,83773
24,0051045937958;49,8375107319218
24,0038736976461;49,8371151995257
24,0029054201917;49,8368297610617
24,00271072225;49,8367954085032
24,0026959701004;49,8367980034074
24,0025886817398;49,8368326021216
24,0024649991493;49,836913747122
24,0024333514051;49,8369733454694
24,0024226225691;49,8369785352593
24,0023367918806;49,8370494623318
24,0022429145651;49,8370944404215
24,0021088041143;49,8371203893004
24,0019666470365;49,8371238491499
24,0018483920517;49,8370886318373
24,0018483920517;49,8370886318373
24,0018108411255;49,8370955515403
24,0016767306747;49,8370990113916
24,001537255806;49,8371336098904
24,0012958569946;49,8372201060291
23,9992627425613;49,8379639664347
23,9956524892273;49,8393132654073
23,9954647345962;49,8393893785864
23,9953467173996;49,8394343544995
23,9952555222931;49,8395208465226
23,9951857848587;49,8396038787192
23,9951053185883;49,8396799914409
23,9950141234817;49,8397284267468
23,994885377449;49,8397249670837
23,9947673602524;49,8396592334378
23,9946654363098;49,8394654916457
23,994161181015;49,8388046879083
23,9941719098511;49,8387112751331
23,9942631049576;49,8386628388082
23,9946493430557;49,838569425759
23,99545;49,8388
23,99545;49,8388
23,9960011763992;49,8390607071819
23,9970096869888;49,8387043556611
23,99937539534;49,8378151952691
24,0013012214127;49,8371024712426
24,0014406962814;49,8370505734518
24,0016069932404;49,836977916451
24,0016499085846;49,8369156389348
24,0016767306747;49,8368914198791
24,0017089171829;49,8368153027679
24,0017679257812;49,836756484918
24,0018483920517;49,8367011268764
24,0019714726906;49,8366457102531
24,0022402323561;49,8367034756279
24,0025781906919;49,8367501839775
24,0029054201917;49,8368297610617
24,0038736976461;49,8371151995257
24,0038736976461;49,8371151995257
24,0042553256485;49,8371529414721
24,0042553256485;49,8371529414721
24,0051045937958;49,8375107319218
24,0063220157127;49,8379258502217
24,0069875045242;49,8381680935685
24,0091758861046;49,8390329709727
24,0107530250053;49,8396211185611
24,0119761123161;49,8401400663743
24,01253;49,84022
24,01253;49,84022
24,0132957591515;49,8406451702301
24,0143149985771;49,8410464818606
24,0151303901176;49,8413716802213
24,0153032395362;49,8414336290538
24,0158602519455;49,8416569053355
24,0165385498505;49,841833423973
24,0165385498505;49,841833423973
24,0175926579933;49,8423783974497
24,017792329502;49,8424662910022
24,0179613086699;49,8425233721751
24,0181410166739;49,8425821830101
24,018336817932;49,8426323451363
24,0185406658171;49,8426669396758
24,0188088867186;49,8427067233656
24,0203726145743;49,8428883441418
24,0220265426873;49,8430843238027
24,0225478860854;49,843165098299
24,0225712346501;49,8431273254587
24,0227892848967;49,8432031518717
24,0229555818557;49,8432533133537
24,0230655524253;49,8433000153763
24,0233123156546;49,8434193647845
24,0243610593795;49,8440126480501
24,0245810005187;49,8441025912332
24,0247365686416;49,8441665891655
24,0249028656005;49,8442132903058
24,0255036804198;49,8443655011169
24,0255036804198;49,8443655011169
24,02561;49,84407
24,02561;49,84407
24,0268626733246;49,8419529388658
24,0272703690948;49,8412610331545
24,0277960820618;49,8405725771439
24,027833632988;49,8405172234711
24,0281823201599;49,8400916899947
24,02818;49,84
24,02818;49,84
24,0285095496597;49,8397111284289
24,0286704822006;49,8396177174049
24,02891724543;49,8395035481305
24,0303119941177;49,839081465442
24,0305855794373;49,8390434086251
24,0307411475601;49,839046868337
24,0309557242813;49,839074546023
24,0314707084122;49,8391921760119
24,03180330233;49,8392371521085
24,0318944974365;49,8392336924102
24,0320339723053;49,8391817969067
24,0321412606659;49,8390987639852
24,0322037113295;49,8390426733708
24,03301;49,83767
