"lon";"lat"
23,93798;49,87546
23,9380815549316;49,8753636534168
23,9380386395874;49,8751009121538
23,937963537735;49,874893483831
23,9378133340301;49,8747275405313
23,9374056382599;49,8746445686676
23,9367619080963;49,8745685110007
23,9361289067688;49,8745131962586
23,9354208035889;49,8745685110007
23,9351096673431;49,8746238256795
23,934734158081;49,8747551977876
23,9343157334747;49,8749073124136
23,9340260549011;49,8749902838259
23,933639816803;49,8750870836266
23,9332643075409;49,8751423977114
23,93242;49,87519
23,93242;49,87519
23,9297237916412;49,8753636534168
23,9295199437561;49,8753359965091
23,9293053670349;49,8752875968825
23,9291658921661;49,8752253687197
23,9290049596252;49,8751285691962
23,9288762135925;49,8749626267043
23,9288225694122;49,8747275405313
23,9285650773468;49,8727638348527
23,9338;49,87238
23,9338;49,87238
23,9356461091461;49,872348957239
23,9370301289978;49,8722728959565
23,9378347917023;49,8721899198754
23,943735651535;49,8711457920044
23,944089703125;49,8710558991456
23,9444222970428;49,8709729209735
23,9448836369934;49,8708069642018
23,9451947732391;49,8706686664563
23,94543;49,87045
23,94543;49,87045
23,9481666608276;49,8694447141489
23,9489391370239;49,8690712987955
23,9494433923187;49,8688845900363
23,9508;49,86834
23,9508;49,86834
23,9528980775299;49,8678887977975
23,9539280457916;49,8675983545274
23,9550438447418;49,867218009509
23,9555481000366;49,8669898010604
23,9561274571838;49,8666301976807
23,95649;49,86631
23,95649;49,86631
23,9566746278229;49,8663120847671
23,9588847680511;49,8649082136262
23,9594748540344;49,8645970051395
23,96;49,86425
23,96;49,86425
23,9601507707062;49,8642512155806
23,9609232469025;49,8639330870004
23,96327;49,86296
23,96327;49,86296
23,9663;49,86165
23,9663;49,86165
23,970386080307;49,8600531329167
23,97058;49,85993
23,97058;49,85993
23,9780035539093;49,8568576426421
23,9853;49,85377
23,9853;49,85377
23,9858141465607;49,8536066023502
23,986597351593;49,853412916451
23,9867368264618;49,8533817882875
23,986951403183;49,8533299079708
23,9871230645599;49,8532641928228
23,9872518105926;49,8531984775857
23,9887753053131;49,8523061249925
23,99169;49,85106
23,99169;49,85106
23,9917901082458;49,8509917772137
23,9941933675232;49,8498987660504
23,99457;49,84974
23,99457;49,84974
23,9959260745468;49,8492484818589
23,9974978490295;49,8487434678875
23,9985278172913;49,8484529095127
23,998992966011;49,8483076131569
23,9993002934875;49,848217694311
23,9999;49,84804
23,9999;49,84804
24,000104956192;49,8480309049531
24,0005993662567;49,8479262697587
24,000972436264;49,8477956711841
24,001188568634;49,8477334241151
24,001896671814;49,8474843689822
24,0025618596497;49,847221476061
24,00325;49,84696
24,00325;49,84696
24,0033665223541;49,8469585817099
24,0041175408783;49,8468409706162
24,0047612710419;49,8467164409111
24,0054693742218;49,8464604621762
24,0069284959259;49,8458308870888
24,0113165898743;49,8442081448583
24,0113165898743;49,8442081448583
24,0128400845947;49,8437899004849
24,0136340184631;49,843526987471
24,0142670197906;49,8433125047429
24,0149214787903;49,8431256964301
24,0151905867575;49,8430578562516
24,0153112861632;49,8429921271369
24,0153997990607;49,8429333168006
24,0154373499869;49,8428779658306
24,0154883119582;49,842768993423
24,01545;49,84251
24,01545;49,84251
24,0155446383475;49,841777852154
24,0155821892737;49,8417242296212
24,0156492444991;49,8416913641684
24,0157216641425;49,8416706070288
24,0158602519455;49,8416569053355
24,0175926579933;49,8423783974497
24,017792329502;49,8424662910022
24,0179613086699;49,8425233721751
24,0181410166739;49,8425821830101
24,018336817932;49,8426323451363
24,0185406658171;49,8426669396758
24,0188088867186;49,8427067233656
24,0203726145743;49,8428883441418
24,0220265426873;49,8430843238027
24,0225478860854;49,843165098299
24,0225712346501;49,8431273254587
24,0227892848967;49,8432031518717
24,0229555818557;49,8432533133537
24,0230655524253;49,8433000153763
24,0233123156546;49,8434193647845
24,0243610593795;49,8440126480501
24,0245810005187;49,8441025912332
24,0247365686416;49,8441665891655
24,0249028656005;49,8442132903058
24,0255036804198;49,8443655011169
24,0256646129607;49,8444070130731
24,0261044952391;49,8445246300887
24,0265336486815;49,844619761289
24,0268197579803;49,8446806806595
24,0270298573493;49,8447079736891
24,0272497984885;49,844716621955
24,0279364439963;49,8447287295246
24,0286633226394;49,844726999872
24,0288773718163;49,8447267404123
24,0291246625899;49,8447218109138
24,0295162651061;49,8446993254217
24,0302422566833;49,8446374392828
24,0308645291748;49,8445682529991
24,0317764802399;49,8445198225417
24,03225;49,84434
24,03225;49,84434
24,032334379715;49,8444921479728
24,0329995675507;49,8444506360897
24,0331497712555;49,8443883681983
24,033611111206;49,8441254584392
24,0337935014191;49,8440216778775
24,0340080781403;49,8440078404525
24,0342870278778;49,8439524907126
24,0344908757629;49,8438625472503
24,0346518083038;49,8436964973416
24,03484;49,84284
24,03484;49,84284
24,035231165451;49,842112075779
24,0353009028854;49,8419460198576
24,0356603188934;49,8409911872434
24,0357997937622;49,8407351781917
24,035949997467;49,8406313903522
24,0361002011719;49,8405829559508
24,0362825913849;49,8405345215009
24,0363791509094;49,8404584101245
24,0363791509094;49,8403477024539
24,0363362355652;49,8402300752763
24,03613238768;49,8399360060798
24,0360572858276;49,8398564341076
24,0359339042129;49,8396834511074
24,0358963532867;49,8396038787194
24,0357139630737;49,8393305638677
24,0354993863525;49,8390572474711
24,035408191246;49,8389257782744
24,0353867335739;49,8388531240912
24,0353423931138;49,8387971867254
24,0353289820687;49,8386553376034
24,0352579875412;49,8384621735171
24,0350822188393;49,8379218672114
24,0351024194183;49,8378186550689
24,0350889243619;49,8377514721434
24,0349253936233;49,8371751280564
24,0349093003693;49,8369952157468
24,03495;49,83697
24,0348824782791;49,8365558117154
24,0349239563379;49,8363254696804
24,0349561428461;49,8361888031819
24,0349561428461;49,836086735545
24,0349522157135;49,8359226477033
24,0349522157135;49,8356147124824
24,0349629445496;49,8353517550112
24,0349629445496;49,8350784161242
24,0349534606371;49,8350314473493
24,0349414868774;49,8349815361478
24,0348985715332;49,8347739355452
24,0349093003693;49,834687435031
24,0349629445496;49,834576714147
24,035048775238;49,8344798331655
24,0351882501068;49,83438295199
24,0354832930984;49,8342964507767
24,0354719471016;49,8342396697064
24,0354397839001;49,8341947373038
24,03532;49,83409
24,03532;49,83409
24,03536;49,83395
24,03525;49,83361
